1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.01381,1.01376,1.01368,1.01356,1.01341,1.01323,1.01302,1.01277,1.0125,1.01219,1.01186,1.0115,1.0111,1.01069,1.01024,1.00978,1.00928,1.00877,1.00824,1.00768,1.00711,1.00652,1.00591,1.00529,1.00466,1.00401,1.00336,1.0027,1.00203,1.00136,1.00068,1,0.999322,0.998645,0.997971,0.997303,0.996641,0.995987,0.995342,0.994709,0.994089,0.993483,0.992892,0.992319,0.991764,0.991229,0.990715,0.990224,0.989756,0.989313,0.988895,0.988505,0.988142,0.987807,0.987502,0.987227,0.986983,0.98677,0.986589,0.98644,0.986324,0.986241,0.986191,0.986175,0.986191,0.986241,0.986324,0.98644,0.986589,0.98677,0.986983,0.987227,0.987502,0.987807,0.988142,0.988505,0.988895,0.989313,0.989756,0.990224,0.990715,0.991229,0.991764,0.992319,0.992892,0.993483,0.994089,0.994709,0.995342,0.995987,0.996641,0.997303,0.997971,0.998645,0.999322,1,1.00068,1.00136,1.00203,1.0027,1.00336,1.00401,1.00466,1.00529,1.00591,1.00652,1.00711,1.00768,1.00824,1.00877,1.00928,1.00978,1.01024,1.01069,1.0111,1.0115,1.01186,1.01219,1.0125,1.01277,1.01302,1.01323,1.01341,1.01356,1.01368,1.01376,1.01381,1.01383
1.02779,1.02768,1.0275,1.02725,1.02693,1.02655,1.0261,1.02559,1.02502,1.02438,1.02368,1.02293,1.02212,1.02126,1.02035,1.01939,1.01838,1.01732,1.01623,1.01509,1.01393,1.01272,1.01149,1.01023,1.00895,1.00765,1.00633,1.00499,1.00365,1.0023,1.00094,0.999582,0.998227,0.996878,0.995537,0.994209,0.992896,0.991601,0.990328,0.989078,0.987856,0.986665,0.985506,0.984382,0.983297,0.982252,0.98125,0.980294,0.979385,0.978525,0.977717,0.976962,0.976262,0.975619,0.975033,0.974507,0.974041,0.973637,0.973295,0.973016,0.972801,0.972651,0.972564,0.972543,0.972586,0.972694,0.972866,0.973103,0.973403,0.973765,0.97419,0.974676,0.975223,0.975828,0.97649,0.977208,0.977981,0.978807,0.979683,0.980608,0.98158,0.982596,0.983655,0.984753,0.985889,0.987059,0.988262,0.989493,0.990751,0.992031,0.993333,0.994651,0.995984,0.997328,0.99868,1.00004,1.00139,1.00275,1.0041,1.00544,1.00677,1.00808,1.00938,1.01066,1.01191,1.01313,1.01432,1.01548,1.0166,1.01768,1.01872,1.01971,1.02066,1.02156,1.0224,1.02319,1.02392,1.0246,1.02521,1.02577,1.02626,1.02668,1.02704,1.02734,1.02757,1.02773,1.02782,1.02784
1.04195,1.04176,1.04146,1.04106,1.04055,1.03995,1.03924,1.03844,1.03754,1.03655,1.03546,1.0343,1.03304,1.03171,1.0303,1.02881,1.02726,1.02564,1.02396,1.02222,1.02044,1.0186,1.01673,1.01481,1.01287,1.01089,1.0089,1.00688,1.00485,1.00282,1.00078,0.998747,0.996719,0.994704,0.992704,0.990727,0.988775,0.986854,0.984967,0.98312,0.981316,0.97956,0.977855,0.976205,0.974614,0.973085,0.971621,0.970226,0.968902,0.967652,0.96648,0.965387,0.964375,0.963448,0.962605,0.961851,0.961185,0.96061,0.960126,0.959734,0.959436,0.959232,0.959121,0.959106,0.959185,0.959358,0.959625,0.959986,0.960439,0.960984,0.96162,0.962346,0.963159,0.964058,0.965042,0.966108,0.967255,0.968479,0.969779,0.97115,0.972592,0.9741,0.975671,0.977302,0.978989,0.980729,0.982517,0.98435,0.986224,0.988134,0.990076,0.992046,0.994038,0.996049,0.998074,1.00011,1.00214,1.00418,1.00621,1.00823,1.01023,1.01221,1.01417,1.0161,1.01799,1.01983,1.02164,1.02339,1.02509,1.02673,1.0283,1.02981,1.03125,1.03261,1.03389,1.03509,1.0362,1.03722,1.03815,1.03899,1.03972,1.04036,1.0409,1.04134,1.04167,1.0419,1.04202,1.04204
1.05628,1.05599,1.05556,1.05498,1.05427,1.05342,1.05243,1.05131,1.05006,1.04868,1.04718,1.04557,1.04384,1.04201,1.04007,1.03804,1.03591,1.03371,1.03142,1.02906,1.02663,1.02414,1.02161,1.01902,1.0164,1.01374,1.01106,1.00836,1.00564,1.00292,1.00021,0.997497,0.994802,0.992127,0.989479,0.986864,0.984287,0.981755,0.979274,0.976848,0.974483,0.972184,0.969957,0.967804,0.965731,0.963743,0.961843,0.960035,0.958322,0.956709,0.955198,0.953791,0.952493,0.951304,0.950228,0.949267,0.948422,0.947694,0.947086,0.946598,0.946232,0.945987,0.945865,0.945865,0.945988,0.946233,0.9466,0.947088,0.947696,0.948424,0.949269,0.950231,0.951307,0.952496,0.953795,0.955202,0.956713,0.958327,0.96004,0.961848,0.963749,0.965737,0.96781,0.969963,0.972191,0.97449,0.976855,0.979281,0.981762,0.984294,0.98687,0.989486,0.992134,0.994809,0.997505,1.00021,1.00293,1.00565,1.00836,1.01107,1.01375,1.0164,1.01903,1.02161,1.02415,1.02664,1.02906,1.03142,1.03371,1.03592,1.03804,1.04008,1.04201,1.04385,1.04557,1.04719,1.04869,1.05006,1.05131,1.05243,1.05342,1.05427,1.05499,1.05556,1.05599,1.05628,1.05642,1.05642
1.07077,1.07037,1.06979,1.06902,1.06807,1.06695,1.06565,1.06419,1.06256,1.06077,1.05883,1.05674,1.05451,1.05215,1.04966,1.04705,1.04433,1.0415,1.03858,1.03558,1.03249,1.02933,1.02612,1.02285,1.01953,1.01618,1.01281,1.00942,1.00601,1.00261,0.999215,0.995835,0.992479,0.989154,0.985869,0.982629,0.979444,0.976319,0.973261,0.970276,0.967372,0.964553,0.961825,0.959194,0.956665,0.954243,0.951932,0.949737,0.947661,0.945709,0.943884,0.942188,0.940626,0.9392,0.937912,0.936764,0.935759,0.934898,0.934182,0.933613,0.933192,0.93292,0.932796,0.932821,0.932995,0.933318,0.933789,0.934407,0.935172,0.936082,0.937135,0.938331,0.939666,0.941138,0.942746,0.944485,0.946354,0.948348,0.950464,0.952699,0.955048,0.957507,0.96007,0.962734,0.965493,0.968342,0.971274,0.974284,0.977365,0.980511,0.983716,0.986971,0.990271,0.993607,0.996972,1.00036,1.00376,1.00716,1.01056,1.01395,1.01732,1.02065,1.02395,1.02721,1.0304,1.03354,1.0366,1.03958,1.04247,1.04526,1.04794,1.05051,1.05296,1.05528,1.05746,1.0595,1.06139,1.06312,1.0647,1.06611,1.06735,1.06841,1.0693,1.07,1.07053,1.07087,1.07102,1.07099
1.08543,1.08489,1.08413,1.08315,1.08195,1.08053,1.0789,1.07706,1.07502,1.07279,1.07038,1.06779,1.06503,1.06211,1.05904,1.05582,1.05248,1.04902,1.04544,1.04176,1.038,1.03416,1.03025,1.02628,1.02226,1.01822,1.01414,1.01005,1.00596,1.00188,0.997808,0.993764,0.989756,0.985793,0.981883,0.978034,0.974256,0.970555,0.96694,0.963418,0.959996,0.95668,0.953477,0.950392,0.947432,0.944601,0.941904,0.939347,0.936932,0.934666,0.932551,0.93059,0.928787,0.927144,0.925664,0.92435,0.923203,0.922226,0.921419,0.920783,0.920321,0.920031,0.919916,0.919974,0.920207,0.920613,0.921191,0.921942,0.922864,0.923956,0.925215,0.926641,0.92823,0.929981,0.931891,0.933955,0.936173,0.938539,0.94105,0.943701,0.946488,0.949407,0.952451,0.955616,0.958896,0.962284,0.965774,0.969359,0.973032,0.976785,0.980612,0.984503,0.98845,0.992444,0.996477,1.00054,1.00462,1.00871,1.0128,1.01688,1.02094,1.02496,1.02895,1.03288,1.03675,1.04054,1.04424,1.04785,1.05136,1.05474,1.058,1.06112,1.06409,1.0669,1.06955,1.07202,1.07431,1.07641,1.07832,1.08002,1.0815,1.08278,1.08384,1.08467,1.08528,1.08566,1.08581,1.08573
1.10024,1.09955,1.0986,1.09737,1.09589,1.09415,1.09215,1.08991,1.08744,1.08474,1.08182,1.0787,1.07538,1.07187,1.06819,1.06435,1.06036,1.05623,1.05198,1.04761,1.04315,1.0386,1.03398,1.02931,1.02458,1.01983,1.01505,1.01027,1.00549,1.00073,0.995989,0.99129,0.986641,0.982051,0.97753,0.973088,0.968735,0.964478,0.960327,0.956289,0.952371,0.948582,0.944927,0.941412,0.938045,0.93483,0.931773,0.928878,0.92615,0.923593,0.921211,0.919007,0.916984,0.915146,0.913495,0.912033,0.910762,0.909684,0.9088,0.908111,0.907619,0.907324,0.907226,0.907325,0.907622,0.908116,0.908806,0.909691,0.910771,0.912043,0.913506,0.915159,0.916998,0.919022,0.921227,0.92361,0.926168,0.928898,0.931794,0.934852,0.938068,0.941436,0.944951,0.948607,0.952397,0.956315,0.960354,0.964506,0.968763,0.973117,0.977559,0.98208,0.98667,0.99132,0.996019,1.00076,1.00552,1.0103,1.01508,1.01986,1.02462,1.02934,1.03401,1.03863,1.04318,1.04764,1.052,1.05626,1.06038,1.06438,1.06822,1.0719,1.0754,1.07872,1.08185,1.08476,1.08746,1.08993,1.09217,1.09416,1.0959,1.09738,1.09861,1.09956,1.10024,1.10065,1.10079,1.10065
1.1152,1.11434,1.11317,1.11168,1.10988,1.10779,1.10541,1.10274,1.0998,1.0966,1.09315,1.08946,1.08555,1.08142,1.07711,1.07261,1.06794,1.06312,1.05817,1.0531,1.04792,1.04266,1.03732,1.03193,1.02649,1.02102,1.01554,1.01006,1.0046,0.999159,0.993762,0.988418,0.983139,0.977936,0.972821,0.967803,0.962893,0.958101,0.953434,0.948902,0.944512,0.940273,0.93619,0.932271,0.928521,0.924947,0.921553,0.918345,0.915327,0.912502,0.909876,0.90745,0.90523,0.903216,0.901412,0.899819,0.89844,0.897277,0.89633,0.895601,0.89509,0.894798,0.894726,0.894874,0.89524,0.895826,0.89663,0.897651,0.898889,0.900341,0.902006,0.903882,0.905967,0.908258,0.910752,0.913447,0.916338,0.919422,0.922694,0.926149,0.929784,0.933592,0.937568,0.941705,0.945996,0.950435,0.955014,0.959724,0.964558,0.969505,0.974557,0.979704,0.984933,0.990236,0.995599,1.00101,1.00646,1.01193,1.01741,1.02289,1.02835,1.03378,1.03915,1.04447,1.0497,1.05485,1.05988,1.06479,1.06955,1.07416,1.0786,1.08286,1.08691,1.09075,1.09435,1.09772,1.10083,1.10368,1.10625,1.10854,1.11053,1.11222,1.1136,1.11467,1.11542,1.11585,1.11596,1.11574
1.13031,1.12925,1.12783,1.12605,1.12392,1.12145,1.11864,1.11551,1.11207,1.10834,1.10432,1.10004,1.09551,1.09074,1.08576,1.08058,1.07521,1.06969,1.06402,1.05822,1.05231,1.04632,1.04025,1.03413,1.02797,1.02179,1.0156,1.00943,1.00328,0.99718,0.991133,0.985155,0.97926,0.973459,0.967766,0.962191,0.956745,0.951437,0.946277,0.941273,0.936435,0.931769,0.927282,0.922982,0.918875,0.914965,0.911259,0.907761,0.904475,0.901406,0.898556,0.895931,0.893531,0.89136,0.889421,0.887715,0.886244,0.885009,0.884012,0.883254,0.882735,0.882456,0.882418,0.882619,0.883061,0.883742,0.884662,0.885821,0.887216,0.888847,0.890711,0.892807,0.895133,0.897686,0.900464,0.903462,0.906679,0.910109,0.913748,0.917592,0.921636,0.925875,0.930301,0.93491,0.939693,0.944644,0.949754,0.955014,0.960417,0.965951,0.971607,0.977374,0.98324,0.989192,0.995219,1.00131,1.00744,1.01361,1.01979,1.02597,1.03214,1.03828,1.04436,1.05039,1.05632,1.06216,1.06787,1.07345,1.07887,1.08411,1.08916,1.094,1.09861,1.10297,1.10708,1.1109,1.11444,1.11767,1.12058,1.12316,1.12541,1.1273,1.12884,1.13001,1.13081,1.13125,1.13131,1.13099
