0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.200046,0.200104,0.200161,0.200218,0.200274,0.200329,0.200384,0.200438,0.200491,0.200543,0.200593,0.200642,0.20069,0.200735,0.20078,0.200822,0.200862,0.2009,0.200936,0.20097,0.201001,0.20103,0.201056,0.20108,0.201101,0.20112,0.201136,0.201149,0.201159,0.201167,0.201171,0.201173,0.201172,0.201169,0.201162,0.201152,0.20114,0.201125,0.201107,0.201087,0.201064,0.201038,0.20101,0.20098,0.200947,0.200911,0.200874,0.200834,0.200793,0.200749,0.200704,0.200657,0.200609,0.200559,0.200507,0.200455,0.200401,0.200347,0.200291,0.200235,0.200179,0.200121,0.200064,0.200007,0.199949,0.199892,0.199835,0.199778,0.199722,0.199667,0.199612,0.199559,0.199506,0.199455,0.199405,0.199356,0.199309,0.199264,0.19922,0.199178,0.199139,0.199101,0.199065,0.199032,0.199001,0.198973,0.198947,0.198923,0.198902,0.198884,0.198868,0.198855,0.198845,0.198838,0.198833,0.198831,0.198832,0.198836,0.198843,0.198852,0.198864,0.198879,0.198896,0.198916,0.198939,0.198964,0.198992,0.199022,0.199055,0.19909,0.199127,0.199166,0.199207,0.19925,0.199295,0.199341,0.199389,0.199439,0.19949,0.199542,0.199595,0.19965,0.199705,0.199761,0.199817,0.199874,0.199931,0.199989
0.200059,0.200174,0.200288,0.200402,0.200515,0.200627,0.200737,0.200846,0.200953,0.201057,0.201159,0.201259,0.201355,0.201448,0.201538,0.201623,0.201705,0.201783,0.201857,0.201926,0.20199,0.20205,0.202104,0.202154,0.202198,0.202237,0.20227,0.202298,0.20232,0.202337,0.202348,0.202353,0.202352,0.202346,0.202334,0.202316,0.202293,0.202264,0.202229,0.202189,0.202144,0.202093,0.202037,0.201977,0.201911,0.201841,0.201767,0.201688,0.201605,0.201518,0.201428,0.201334,0.201237,0.201137,0.201035,0.20093,0.200823,0.200713,0.200603,0.20049,0.200377,0.200263,0.200148,0.200033,0.199919,0.199804,0.19969,0.199577,0.199464,0.199354,0.199244,0.199137,0.199032,0.198929,0.198829,0.198732,0.198638,0.198547,0.198459,0.198376,0.198296,0.19822,0.198149,0.198082,0.19802,0.197962,0.197909,0.197862,0.197819,0.197782,0.197749,0.197723,0.197701,0.197685,0.197675,0.19767,0.19767,0.197677,0.197688,0.197705,0.197728,0.197756,0.197789,0.197828,0.197872,0.19792,0.197974,0.198033,0.198096,0.198164,0.198236,0.198313,0.198394,0.198478,0.198566,0.198658,0.198753,0.198851,0.198951,0.199055,0.19916,0.199268,0.199378,0.199489,0.199601,0.199715,0.199829,0.199944
0.200037,0.20021,0.200382,0.200553,0.200724,0.200892,0.201059,0.201223,0.201385,0.201543,0.201698,0.201849,0.201995,0.202137,0.202273,0.202405,0.20253,0.202649,0.202762,0.202868,0.202967,0.203059,0.203144,0.203221,0.20329,0.20335,0.203403,0.203447,0.203483,0.20351,0.203529,0.203538,0.20354,0.203532,0.203516,0.203491,0.203457,0.203415,0.203364,0.203306,0.203239,0.203164,0.203081,0.202991,0.202894,0.202789,0.202678,0.20256,0.202436,0.202307,0.202171,0.202031,0.201886,0.201736,0.201582,0.201425,0.201264,0.2011,0.200934,0.200766,0.200596,0.200425,0.200253,0.20008,0.199908,0.199736,0.199565,0.199395,0.199227,0.19906,0.198897,0.198736,0.198578,0.198424,0.198273,0.198127,0.197986,0.197849,0.197718,0.197592,0.197472,0.197358,0.197251,0.19715,0.197055,0.196968,0.196888,0.196816,0.196751,0.196693,0.196644,0.196602,0.196568,0.196543,0.196525,0.196516,0.196515,0.196522,0.196538,0.196561,0.196593,0.196633,0.19668,0.196736,0.196799,0.196869,0.196948,0.197033,0.197125,0.197225,0.197331,0.197443,0.197562,0.197686,0.197816,0.197951,0.198091,0.198236,0.198386,0.198539,0.198696,0.198856,0.199019,0.199185,0.199353,0.199522,0.199693,0.199865
0.199982,0.200212,0.200442,0.200671,0.200899,0.201125,0.201348,0.201569,0.201786,0.201999,0.202208,0.202411,0.202609,0.202801,0.202986,0.203164,0.203334,0.203497,0.20365,0.203795,0.203931,0.204057,0.204173,0.204279,0.204375,0.204459,0.204533,0.204595,0.204646,0.204685,0.204713,0.204729,0.204733,0.204726,0.204706,0.204675,0.204633,0.204579,0.204513,0.204437,0.204349,0.204251,0.204142,0.204023,0.203894,0.203756,0.203608,0.203452,0.203287,0.203115,0.202935,0.202748,0.202554,0.202355,0.20215,0.20194,0.201726,0.201507,0.201286,0.201061,0.200835,0.200607,0.200377,0.200147,0.199917,0.199688,0.19946,0.199233,0.199009,0.198787,0.198569,0.198354,0.198144,0.197938,0.197737,0.197542,0.197354,0.197171,0.196996,0.196828,0.196667,0.196515,0.196371,0.196235,0.196109,0.195991,0.195884,0.195785,0.195697,0.195619,0.195552,0.195494,0.195447,0.195411,0.195386,0.195371,0.195367,0.195374,0.195392,0.19542,0.195459,0.195509,0.19557,0.19564,0.195721,0.195812,0.195913,0.196023,0.196143,0.196272,0.19641,0.196557,0.196711,0.196874,0.197044,0.197222,0.197406,0.197597,0.197793,0.197995,0.198202,0.198414,0.19863,0.198849,0.199072,0.199297,0.199524,0.199753
0.199893,0.200181,0.200468,0.200755,0.201041,0.201324,0.201605,0.201883,0.202157,0.202425,0.202689,0.202946,0.203196,0.203439,0.203674,0.203901,0.204117,0.204324,0.204521,0.204706,0.20488,0.205043,0.205192,0.205329,0.205453,0.205563,0.205659,0.205741,0.205809,0.205862,0.2059,0.205924,0.205933,0.205927,0.205906,0.20587,0.20582,0.205755,0.205675,0.205582,0.205474,0.205353,0.205219,0.205072,0.204912,0.20474,0.204557,0.204362,0.204157,0.203942,0.203717,0.203484,0.203243,0.202994,0.202738,0.202475,0.202207,0.201935,0.201658,0.201377,0.201094,0.200809,0.200522,0.200234,0.199947,0.19966,0.199375,0.199092,0.198811,0.198534,0.198261,0.197993,0.197729,0.197472,0.197221,0.196977,0.196741,0.196513,0.196293,0.196082,0.195881,0.19569,0.195509,0.195339,0.195179,0.195031,0.194895,0.194771,0.194659,0.19456,0.194473,0.194399,0.194338,0.194291,0.194256,0.194235,0.194227,0.194232,0.194251,0.194283,0.194328,0.194387,0.194458,0.194543,0.19464,0.194749,0.194871,0.195005,0.195151,0.195308,0.195476,0.195655,0.195844,0.196044,0.196253,0.196471,0.196698,0.196932,0.197175,0.197425,0.197681,0.197943,0.19821,0.198483,0.198759,0.199039,0.199322,0.199607
0.199771,0.200115,0.20046,0.200805,0.201149,0.20149,0.201829,0.202165,0.202495,0.202821,0.20314,0.203452,0.203756,0.204052,0.204338,0.204614,0.204879,0.205132,0.205373,0.2056,0.205814,0.206014,0.206199,0.206369,0.206522,0.20666,0.20678,0.206884,0.20697,0.207039,0.20709,0.207123,0.207138,0.207135,0.207114,0.207075,0.207018,0.206943,0.20685,0.206741,0.206614,0.206471,0.206312,0.206137,0.205947,0.205743,0.205524,0.205291,0.205046,0.204789,0.20452,0.204241,0.203951,0.203652,0.203345,0.203031,0.202709,0.202382,0.20205,0.201713,0.201373,0.201031,0.200687,0.200342,0.199997,0.199653,0.19931,0.19897,0.198634,0.198301,0.197973,0.197651,0.197335,0.197026,0.196725,0.196432,0.196148,0.195874,0.195609,0.195356,0.195114,0.194883,0.194665,0.19446,0.194268,0.194089,0.193924,0.193773,0.193637,0.193515,0.193409,0.193318,0.193242,0.193181,0.193137,0.193108,0.193095,0.193097,0.193116,0.19315,0.1932,0.193266,0.193347,0.193444,0.193555,0.193682,0.193823,0.193979,0.194149,0.194332,0.194529,0.194739,0.194961,0.195196,0.195442,0.195699,0.195967,0.196244,0.196532,0.196827,0.197131,0.197443,0.197761,0.198085,0.198415,0.198749,0.199087,0.199428
0.199615,0.200016,0.200419,0.200821,0.201223,0.201623,0.20202,0.202413,0.202802,0.203184,0.20356,0.203928,0.204287,0.204637,0.204975,0.205302,0.205617,0.205918,0.206205,0.206476,0.206732,0.206971,0.207193,0.207397,0.207583,0.20775,0.207896,0.208023,0.20813,0.208216,0.208281,0.208325,0.208348,0.208349,0.208329,0.208288,0.208225,0.208142,0.208038,0.207914,0.207769,0.207605,0.207422,0.20722,0.207,0.206763,0.206509,0.206239,0.205954,0.205655,0.205342,0.205017,0.20468,0.204332,0.203974,0.203607,0.203232,0.20285,0.202462,0.20207,0.201673,0.201273,0.200872,0.200469,0.200067,0.199665,0.199265,0.198869,0.198476,0.198088,0.197705,0.197329,0.19696,0.1966,0.196248,0.195906,0.195574,0.195254,0.194945,0.194649,0.194366,0.194096,0.19384,0.193599,0.193374,0.193163,0.192969,0.192791,0.19263,0.192486,0.192359,0.192249,0.192158,0.192084,0.192028,0.191991,0.191971,0.19197,0.191987,0.192022,0.192076,0.192147,0.192237,0.192344,0.192469,0.192611,0.19277,0.192946,0.193138,0.193346,0.19357,0.193809,0.194063,0.194331,0.194613,0.194907,0.195215,0.195534,0.195864,0.196205,0.196555,0.196915,0.197282,0.197658,0.198039,0.198427,0.198819,0.199216
0.199426,0.199884,0.200343,0.200803,0.201263,0.201722,0.202177,0.202629,0.203076,0.203516,0.203949,0.204374,0.204789,0.205193,0.205586,0.205965,0.206331,0.206681,0.207016,0.207333,0.207632,0.207913,0.208174,0.208414,0.208633,0.208831,0.209006,0.209158,0.209287,0.209392,0.209473,0.209529,0.209561,0.209569,0.209551,0.209509,0.209443,0.209352,0.209238,0.209099,0.208938,0.208754,0.208547,0.208319,0.20807,0.207801,0.207513,0.207206,0.206882,0.206541,0.206184,0.205813,0.205428,0.205031,0.204622,0.204203,0.203775,0.203338,0.202895,0.202446,0.201993,0.201536,0.201077,0.200617,0.200156,0.199697,0.199241,0.198787,0.198338,0.197894,0.197457,0.197027,0.196606,0.196193,0.195791,0.1954,0.19502,0.194654,0.1943,0.193961,0.193636,0.193327,0.193034,0.192757,0.192497,0.192255,0.192031,0.191826,0.191639,0.191471,0.191323,0.191195,0.191087,0.190999,0.190931,0.190884,0.190857,0.190851,0.190865,0.1909,0.190956,0.191032,0.191128,0.191245,0.191381,0.191537,0.191712,0.191907,0.19212,0.192351,0.1926,0.192867,0.193151,0.19345,0.193766,0.194097,0.194442,0.194801,0.195173,0.195557,0.195953,0.196359,0.196776,0.197201,0.197634,0.198074,0.19852,0.198971
0.199204,0.199717,0.200234,0.200752,0.20127,0.201786,0.202301,0.202811,0.203317,0.203816,0.204307,0.204789,0.205261,0.205722,0.206169,0.206602,0.20702,0.207421,0.207805,0.208169,0.208514,0.208838,0.209139,0.209418,0.209673,0.209903,0.210108,0.210288,0.21044,0.210566,0.210665,0.210735,0.210778,0.210793,0.21078,0.210739,0.21067,0.210573,0.210449,0.210298,0.21012,0.209917,0.209688,0.209435,0.209158,0.208857,0.208535,0.208192,0.207829,0.207446,0.207046,0.206629,0.206197,0.20575,0.205291,0.204819,0.204338,0.203847,0.203348,0.202843,0.202333,0.201819,0.201302,0.200784,0.200267,0.19975,0.199236,0.198726,0.19822,0.197721,0.197229,0.196745,0.196271,0.195806,0.195354,0.194913,0.194486,0.194073,0.193674,0.193292,0.192926,0.192577,0.192245,0.191933,0.191639,0.191364,0.19111,0.190877,0.190664,0.190472,0.190303,0.190155,0.190029,0.189926,0.189845,0.189787,0.189752,0.18974,0.189751,0.189784,0.189841,0.18992,0.190022,0.190146,0.190293,0.190461,0.190651,0.190862,0.191095,0.191348,0.191621,0.191913,0.192225,0.192555,0.192903,0.193268,0.19365,0.194047,0.194459,0.194886,0.195325,0.195777,0.196241,0.196715,0.197198,0.19769,0.198189,0.198694
