1,-0.99729,1,-0.99248,1,-0.985278,1,-0.975702,1,-0.963776,1,-0.949528,1,-0.932993,1,-0.91421,1,-0.893224,1,-0.870087,1,-0.844854,1,-0.817585,1,-0.788346,1,-0.757209,1,-0.724247,1,-0.68954,1,-0.653173,1,-0.615232,1,-0.575808,1,-0.534998,1,-0.492898,1,-0.449611,1,-0.405241,1,-0.359895,1,-0.313682,1,-0.266713,1,-0.219101,1,-0.170962,1,-0.122411,1,-0.0735646,1,-0.0245412,1,0.0245413,1,0.0735646,1,0.122411,1,0.170962,1,0.219101,1,0.266713,1,0.313682,1,0.359895,1,0.405241,1,0.449611,1,0.492898,1,0.534998,1,0.575808,1,0.615232,1,0.653173,1,0.689541,1,0.724247,1,0.757209,1,0.788346,1,0.817585,1,0.844854,1,0.870087,1,0.893224,1,0.91421,1,0.932993,1,0.949528,1,0.963776,1,0.975702,1,0.985278,1,0.99248,1,0.99729,1,0.999699,1,0.999699,1,0.99729,1,0.99248,1,0.985278,1,0.975702,1,0.963776,1,0.949528,1,0.932993,1,0.91421,1,0.893224,1,0.870087,1,0.844854,1,0.817585,1,0.788346,1,0.757209,1,0.724247,1,0.689541,1,0.653173,1,0.615232,1,0.575808,1,0.534998,1,0.492898,1,0.449611,1,0.405241,1,0.359895,1,0.313682,1,0.266713,1,0.219101,1,0.170962,1,0.122411,1,0.0735646,1,0.0245413,1,-0.0245412,1,-0.0735646,1,-0.122411,1,-0.170962,1,-0.219101,1,-0.266713,1,-0.313682,1,-0.359895,1,-0.405241,1,-0.449611,1,-0.492898,1,-0.534998,1,-0.575808,1,-0.615232,1,-0.653173,1,-0.68954,1,-0.724247,1,-0.757209,1,-0.788346,1,-0.817585,1,-0.844854,1,-0.870087,1,-0.893224,1,-0.91421,1,-0.932993,1,-0.949528,1,-0.963776,1,-0.975702,1,-0.985278,1,-0.99248,1,-0.99729,1,-0.999699
1
-0.999062,1.02003,-0.999983,1.01999,-0.998496,1.01989,-0.994602,1.01975,-0.988313,1.01956,-0.979643,1.01932,-0.968612,1.01903,-0.955249,1.01869,-0.939584,1.01831,-0.921655,1.01789,-0.901506,1.01742,-0.879185,1.01691,-0.854747,1.01636,-0.828249,1.01576,-0.799755,1.01513,-0.769335,1.01447,-0.737062,1.01376,-0.703013,1.01303,-0.66727,1.01226,-0.62992,1.01147,-0.591053,1.01065,-0.550761,1.0098,-0.509143,1.00893,-0.466298,1.00803,-0.42233,1.00712,-0.377344,1.0062,-0.331449,1.00526,-0.284756,1.0043,-0.237376,1.00334,-0.189425,1.00237,-0.141018,1.0014,-0.0922707,1.00042,-0.0433012,0.999441,0.00577263,0.998467,0.0548326,0.997497,0.10376,0.996533,0.152438,0.99558,0.200749,0.994637,0.248576,0.993709,0.295804,0.992796,0.342319,0.991901,0.38801,0.991027,0.432766,0.990174,0.47648,0.989346,0.519046,0.988544,0.560361,0.98777,0.600326,0.987025,0.638845,0.986312,0.675825,0.985632,0.711177,0.984986,0.744815,0.984377,0.77666,0.983805,0.806633,0.983271,0.834663,0.982778,0.860682,0.982325,0.884628,0.981915,0.906442,0.981547,0.926073,0.981223,0.943473,0.980944,0.9586,0.98071,0.971418,0.980521,0.981895,0.980378,0.990007,0.980282,0.995734,0.980233,0.999062,0.98023,0.999983,0.980273,0.998496,0.980364,0.994602,0.9805,0.988313,0.980683,0.979643,0.980912,0.968612,0.981185,0.955249,0.981504,0.939584,0.981866,0.921655,0.982271,0.901506,0.982718,0.879185,0.983207,0.854747,0.983735,0.828249,0.984302,0.799755,0.984907,0.769335,0.985548,0.737062,0.986224,0.703013,0.986933,0.667271,0.987674,0.62992,0.988444,0.591053,0.989243,0.550761,0.990068,0.509143,0.990918,0.466298,0.991789,0.42233,0.992682,0.377344,0.993592,0.331449,0.994519,0.284756,0.99546,0.237377,0.996412,0.189425,0.997374,0.141018,0.998344,0.0922706,0.999318,0.0433011,1.00029,-0.0057726,1.00127,-0.0548325,1.00225,-0.10376,1.00322,-0.152438,1.00418,-0.200749,1.00514,-0.248576,1.00608,-0.295804,1.00701,-0.342319,1.00792,-0.38801,1.00881,-0.432766,1.00969,-0.47648,1.01054,-0.519045,1.01137,-0.560361,1.01216,-0.600326,1.01293,-0.638845,1.01367,-0.675825,1.01438,-0.711177,1.01505,-0.744815,1.01569,-0.77666,1.01628,-0.806633,1.01684,-0.834663,1.01736,-0.860682,1.01783,-0.884628,1.01826,-0.906442,1.01865,-0.926073,1.01899,-0.943473,1.01928,-0.9586,1.01953,-0.971418,1.01973,-0.981895,1.01988,-0.990007,1.01998,-0.995734
1.02003
-0.993827,1.04046,-0.998073,1.04045,-0.999916,1.04034,-0.999349,1.04012,-0.996375,1.03981,-0.991,1.03939,-0.983238,1.03888,-0.973108,1.03826,-0.960633,1.03755,-0.945843,1.03675,-0.928776,1.03585,-0.90947,1.03487,-0.887974,1.0338,-0.864338,1.03265,-0.838621,1.03141,-0.810883,1.0301,-0.781191,1.02872,-0.749617,1.02726,-0.716238,1.02575,-0.681133,1.02417,-0.644387,1.02253,-0.606089,1.02084,-0.566331,1.0191,-0.525208,1.01732,-0.48282,1.01551,-0.439269,1.01365,-0.39466,1.01177,-0.3491,1.00986,-0.302698,1.00794,-0.255568,1.006,-0.207822,1.00405,-0.159575,1.00209,-0.110944,1.00014,-0.0620458,0.998187,-0.012998,0.996245,0.0360812,0.994316,0.0850735,0.992406,0.133861,0.990519,0.182326,0.988658,0.230351,0.986829,0.277822,0.985036,0.324623,0.983281,0.370643,0.98157,0.415769,0.979906,0.459894,0.978292,0.502911,0.976733,0.544716,0.975231,0.585209,0.973789,0.624292,0.972412,0.661871,0.9711,0.697856,0.969858,0.73216,0.968688,0.764699,0.967592,0.795397,0.966572,0.824178,0.965631,0.850974,0.96477,0.87572,0.963991,0.898356,0.963296,0.918827,0.962685,0.937086,0.962161,0.953086,0.961724,0.966791,0.961375,0.978167,0.961115,0.987186,0.960944,0.993827,0.960862,0.998073,0.960871,0.999916,0.960968,0.999349,0.961156,0.996375,0.961432,0.991,0.961798,0.983238,0.962251,0.973108,0.962791,0.960633,0.963417,0.945843,0.964128,0.928776,0.964922,0.90947,0.965798,0.887974,0.966753,0.864338,0.967787,0.838621,0.968897,0.810883,0.970081,0.781191,0.971336,0.749617,0.972659,0.716238,0.974049,0.681133,0.975502,0.644387,0.977015,0.606089,0.978584,0.566331,0.980207,0.525208,0.98188,0.48282,0.9836,0.439269,0.985362,0.39466,0.987162,0.3491,0.988998,0.302698,0.990863,0.255568,0.992755,0.207822,0.994669,0.159575,0.9966,0.110944,0.998544,0.0620458,1.0005,0.0129979,1.00245,-0.0360812,1.00441,-0.0850734,1.00636,-0.133861,1.00829,-0.182326,1.01022,-0.230351,1.01212,-0.277822,1.01399,-0.324623,1.01584,-0.370643,1.01765,-0.415769,1.01943,-0.459894,1.02115,-0.502911,1.02283,-0.544716,1.02446,-0.585209,1.02603,-0.624292,1.02754,-0.661871,1.02898,-0.697856,1.03035,-0.73216,1.03164,-0.764699,1.03286,-0.795397,1.034,-0.824178,1.03506,-0.850974,1.03603,-0.87572,1.0369,-0.898356,1.03769,-0.918827,1.03838,-0.937086,1.03898,-0.953086,1.03947,-0.966791,1.03987,-0.978167,1.04017,-0.987186
1.04036
-0.984017,1.06115,-0.991569,1.06127,-0.996733,1.06123,-0.999495,1.06103,-0.99985,1.06067,-0.997796,1.06015,-0.993338,1.05948,-0.986487,1.05865,-0.97726,1.05768,-0.965678,1.05655,-0.95177,1.05528,-0.935569,1.05387,-0.917114,1.05232,-0.89645,1.05064,-0.873626,1.04883,-0.848697,1.0469,-0.821724,1.04486,-0.792771,1.04271,-0.761909,1.04046,-0.72921,1.03811,-0.694756,1.03567,-0.658627,1.03314,-0.620912,1.03055,-0.581701,1.02788,-0.541088,1.02516,-0.499172,1.02238,-0.456054,1.01956,-0.411836,1.0167,-0.366627,1.01381,-0.320534,1.0109,-0.27367,1.00797,-0.226146,1.00503,-0.178077,1.00209,-0.129579,0.999161,-0.0807686,0.996243,-0.031764,0.993345,0.0173172,0.990475,0.0663566,0.987638,0.115236,0.984841,0.163838,0.982091,0.212046,0.979393,0.259742,0.976752,0.306813,0.974175,0.353144,0.971668,0.398625,0.969234,0.443146,0.966879,0.486598,0.964608,0.528879,0.962425,0.569886,0.960334,0.609519,0.95834,0.647684,0.956446,0.684289,0.954655,0.719246,0.952972,0.752469,0.951398,0.78388,0.949937,0.813403,0.948592,0.840966,0.947364,0.866503,0.946257,0.889952,0.945271,0.911258,0.944409,0.930368,0.943671,0.947237,0.943061,0.961824,0.942577,0.974094,0.942222,0.984017,0.941995,0.991569,0.941898,0.996733,0.94193,0.999495,0.942091,0.99985,0.942381,0.997796,0.942799,0.993338,0.943346,0.986487,0.944019,0.97726,0.944818,0.965678,0.945741,0.95177,0.946787,0.935569,0.947954,0.917114,0.94924,0.89645,0.950643,0.873626,0.95216,0.848697,0.953788,0.821724,0.955525,0.792771,0.957367,0.761909,0.959311,0.729211,0.961353,0.694756,0.96349,0.658627,0.965717,0.620912,0.96803,0.581701,0.970424,0.541088,0.972895,0.499172,0.975438,0.456054,0.978047,0.411836,0.980716,0.366627,0.983441,0.320534,0.986215,0.27367,0.989032,0.226146,0.991887,0.178077,0.994771,0.129579,0.997679,0.0807687,1.0006,0.031764,1.00354,-0.0173172,1.00648,-0.0663567,1.00941,-0.115236,1.01233,-0.163838,1.01524,-0.212045,1.01811,-0.259742,1.02096,-0.306813,1.02376,-0.353144,1.02651,-0.398625,1.02921,-0.443145,1.03184,-0.486599,1.0344,-0.528879,1.03688,-0.569886,1.03928,-0.609519,1.04158,-0.647684,1.04378,-0.684289,1.04588,-0.719246,1.04787,-0.752469,1.04974,-0.78388,1.05148,-0.813403,1.0531,-0.840966,1.05458,-0.866503,1.05592,-0.889952,1.05712,-0.911258,1.05818,-0.930368,1.05908,-0.947237,1.05983,-0.961824,1.06043,-0.974094
1.06087
-0.969677,1.08196,-0.980501,1.08232,-0.988962,1.08245,-0.995041,1.08236,-0.998723,1.08205,-0.999999,1.08152,-0.998866,1.08077,-0.995326,1.07981,-0.989389,1.07863,-0.981068,1.07724,-0.970383,1.07565,-0.957361,1.07387,-0.942033,1.07189,-0.924435,1.06973,-0.90461,1.06739,-0.882605,1.06487,-0.858475,1.0622,-0.832276,1.05937,-0.804072,1.0564,-0.773931,1.0533,-0.741926,1.05007,-0.708133,1.04672,-0.672635,1.04328,-0.635516,1.03973,-0.596866,1.0361,-0.556778,1.0324,-0.515348,1.02864,-0.472678,1.02482,-0.428868,1.02096,-0.384025,1.01707,-0.338258,1.01316,-0.291675,1.00924,-0.244389,1.00531,-0.196515,1.00139,-0.148168,0.997494,-0.099463,0.993622,-0.0505189,0.989785,-0.00145297,0.985993,0.0476164,0.982253,0.096571,0.978575,0.145293,0.974965,0.193665,0.971432,0.24157,0.967982,0.288894,0.964622,0.335521,0.961359,0.381341,0.958199,0.426241,0.955148,0.470115,0.952211,0.512856,0.949394,0.554362,0.946701,0.594532,0.944137,0.633269,0.941707,0.670482,0.939415,0.706079,0.937263,0.739975,0.935257,0.772088,0.933398,0.802341,0.93169,0.830662,0.930135,0.856981,0.928736,0.881235,0.927494,0.903367,0.926413,0.923323,0.925492,0.941054,0.924734,0.956518,0.92414,0.969677,0.92371,0.980501,0.923445,0.988962,0.923346,0.995041,0.923413,0.998723,0.923644,0.999999,0.924042,0.998866,0.924603,0.995326,0.925329,0.989389,0.926217,0.981068,0.927267,0.970383,0.928477,0.957361,0.929845,0.942033,0.931369,0.924435,0.933047,0.90461,0.934876,0.882605,0.936854,0.858475,0.938977,0.832276,0.941242,0.804072,0.943645,0.773931,0.946183,0.741926,0.94885,0.708133,0.951643,0.672635,0.954557,0.635516,0.957586,0.596866,0.960725,0.556778,0.963968,0.515348,0.96731,0.472678,0.970742,0.428868,0.97426,0.384025,0.977855,0.338258,0.98152,0.291675,0.985249,0.244389,0.989031,0.196515,0.99286,0.148168,0.996726,0.0994631,1.00062,0.0505189,1.00453,0.001453,1.00846,-0.0476164,1.01238,-0.0965711,1.0163,-0.145293,1.02019,-0.193665,1.02406,-0.24157,1.02789,-0.288894,1.03166,-0.335521,1.03538,-0.381341,1.03902,-0.426241,1.04258,-0.470115,1.04605,-0.512856,1.04942,-0.554362,1.05267,-0.594532,1.0558,-0.633269,1.0588,-0.670482,1.06165,-0.706079,1.06436,-0.739975,1.0669,-0.772088,1.06928,-0.802341,1.07148,-0.830661,1.07349,-0.856981,1.07532,-0.881235,1.07694,-0.903367,1.07837,-0.923323,1.07959,-0.941054,1.0806,-0.956518
1.08139
